,Assortativity,Transitivity,Av. shortest p.,Complexity Coef,1m Degree,2m Degree,3m Degree,4m Degree,H Degree,1m L. clustering,2m L. clustering,3m L. clustering,4m L. clustering,H L. clustering,1m Betweenness,2m Betweenness,3m Betweenness,4m Betweenness,H Betweenness,1m Closeness,2m Closeness,3m Closeness,4m Closeness,H Closeness,1m Comm,2m Comm,3m Comm,4m Comm,H Comm,1m k-core,2m k-core,3m k-core,4m k-core,H k-core,1m PageRank,2m PageRank,3m PageRank,4m PageRank,H PageRank,1m Eigenvector,2m Eigenvector,3m Eigenvector,4m Eigenvector,H Eigenvector,len,method,net id,Component0,Component1,Component2
63,-0.30986887508626676,0.13636363636363635,2.905263157894737,3.538461538461538,2.6,9.2,43.7,263.0,0.6256576799245837,0.1285714285714286,0.07386621315192744,0.05765711046323291,0.05250901759040729,0.3783283724236221,0.10584795321637426,0.028041296657281056,0.011636552270827497,0.006036998725405643,0.4324797048219675,0.3569823537778485,0.13207450100313203,0.050603687453942156,0.020061183692992497,0.5221358642482755,0.1450212915033982,0.0432005974770963,0.019696367797650514,0.011339281776121438,0.5484550065040281,1.75,3.25,6.25,12.25,0.24421905028821553,0.04999999999999999,0.0031749582674890594,0.00025990670783523223,2.6614933794268045e-05,0.0862140747587937,0.1825886140184133,0.049999999999999975,0.017865523948771656,0.007638753186678363,0.5952071775579326,20,IRWS,0,0.5665947603231621,-0.7225639227286758,1.1205969361299655
64,-0.18061309030654527,0.0,3.3,2.842105263157895,1.9,5.4,21.7,106.2,0.5052456816589913,0.0,0.0,0.0,0.0,0.0,0.1277777777777777,0.05788618720290002,0.03647233086763739,0.02621869433133315,0.5052456816589913,0.31810333677385294,0.10649131689173594,0.037578120805324425,0.013980244593171829,0.4422117371685888,0.14376268989880883,0.06321422335037044,0.03986522277900413,0.028896064359903488,0.5961844950135783,1.0,1.0,1.0,1.0,0.0,0.05,0.0033903423873670726,0.00030670657526183243,3.3619051879506514e-05,0.14118174150460758,0.17776523973222946,0.049999999999999996,0.019223595790585447,0.00891935143021066,0.5970578054598934,20,TR,0,1.85760134895031,0.1288848339375416,-0.10147959331917836
65,-0.010638297872343399,0.0,5.6947368421052635,2.0526315789473686,1.9,3.9,8.5,19.5,0.348225372857224,0.0,0.0,0.0,0.0,0.0,0.26081871345029245,0.10821791320406275,0.05050410872661172,0.02503910615673773,0.7665546248849069,0.18452713180354463,0.035623699656200214,0.007154298503817313,0.00148565319337731,0.28118250265954736,0.2660361754822845,0.11133473697859837,0.0525091966915361,0.02631712629265056,0.796657624451305,1.0,1.0,1.0,1.0,0.0,0.05000000000000001,0.002628809479716986,0.00014408496203897932,8.184191059954389e-06,0.0,0.17561621153339038,0.05000000000000001,0.017184475893823055,0.006482404042303181,0.5798201200703563,20,MHRW,0,2.1123082496878967,-0.42072443166495194,-0.6442932858923147
66,-0.7869389813414018,0.0,2.663157894736842,4.473684210526316,1.9,8.5,58.9,458.5,0.22504541292605024,0.0,0.0,0.0,0.0,0.0,0.09239766081871345,0.058575288122841206,0.03800735608957302,0.025109112091376173,0.25514841249244835,0.38542907434857215,0.15363293757733398,0.06382551741589375,0.027814387274502677,0.2250454129260502,0.12076125760684339,0.06353622550515159,0.042143366814920834,0.028769316588886047,0.25514841249244835,1.0,1.0,1.0,1.0,0.0,0.04999999999999999,0.005314975479506083,0.00088244279326986,0.00016761747941868648,0.22504541292605024,0.18670755234324793,0.049999999999999954,0.018947949904011985,0.00899631852323576,0.4787787469514016,20,SB,0,1.8225977775952316,0.7392147879726741,0.17439674376594122
67,-0.3680000000000007,0.0,5.684210526315789,2.210526315789474,1.9,4.2,10.6,30.0,0.46471564414546623,0.0,0.0,0.0,0.0,0.0,0.26023391812865493,0.11438391299887143,0.05435934603559728,0.026899023106838914,0.7063486257521107,0.18369676730901724,0.03509916993836519,0.006941387261025053,0.001413457294676338,0.28118250265954736,0.2664791554313225,0.11746115753683746,0.056439199151448384,0.028239292162744473,0.7250894362433556,1.0,1.0,1.0,1.0,0.0,0.05,0.0028096776462895865,0.0001759566762227242,1.2146973773272207e-05,0.0,0.15865569793185855,0.05,0.020141883326033845,0.009265148912394607,0.5961844950135783,20,RWS,0,2.2040605061391956,-0.3342943342948842,-0.5710694959596917
68,-0.14096916299559403,0.1323529411764706,2.942105263157895,3.428571428571429,2.8,9.6,39.4,186.0,0.6160396270529161,0.12666666666666665,0.08533333333333333,0.06891851851851852,0.061191111111111106,0.38885855180582213,0.10789473684210524,0.0271660273436461,0.009452506833378298,0.003803566782428813,0.45655481839894485,0.3531968777180122,0.1290260280031305,0.04857504193728035,0.01879682953437876,0.4126972515042213,0.15048446457966327,0.041895575494205264,0.016016512267198173,0.00714217794602535,0.6080724917347937,1.8,3.4,6.6,13.0,0.21732201127364886,0.05,0.0028535746982888133,0.00018535236990808386,1.3485333774515107e-05,0.0,0.18598531702648002,0.04999999999999999,0.016243375328795415,0.0059166535338860005,0.6535212480354062,20,IRWS,0,0.4016240967882655,-0.9177453030176645,1.071772094406096
69,-0.3406064040804761,0.0,3.263157894736842,3.473684210526316,1.9,6.6,41.5,339.0,0.43979400086720377,0.0,0.0,0.0,0.0,0.0,0.12573099415204675,0.05850005129783521,0.039984152668757364,0.0318549448441346,0.5052456816589913,0.32461503151900756,0.11125386092243775,0.04015599262151328,0.015237612325533213,0.5052456816589913,0.1461523134596788,0.06370235378697398,0.04272516858475113,0.03389179826595433,0.554719306372027,1.0,1.0,1.0,1.0,0.0,0.049999999999999996,0.004035017154915162,0.0005563577735853883,0.00010245607262204746,0.0862140747587937,0.16871359817246803,0.05000000000000001,0.021526283227204325,0.011850012695333768,0.4422117371685888,20,TR,0,1.9357295389634759,0.27649579975470256,-0.045194481139394976
70,-0.3255813953488368,0.0,5.563157894736842,2.1052631578947367,1.9,4.0,9.1,22.0,0.4072105587434522,0.0,0.0,0.0,0.0,0.0,0.2535087719298246,0.10597619780445262,0.049416464625192814,0.024480697967177358,0.770926996097583,0.18912442349539224,0.03744752927284139,0.007715606718483791,0.0016438112610938146,0.29228525323862886,0.2592039603977667,0.10909823815744317,0.05146619686515168,0.02579133617356495,0.783792310274444,1.0,1.0,1.0,1.0,0.0,0.05,0.0026876811249697936,0.0001531079302493417,9.140071731590849e-06,0.0,0.18157030592061138,0.04999999999999999,0.016409068860346796,0.005892094138979383,0.6385229941014446,20,MHRW,0,2.1006354505702416,-0.3823104353962551,-0.6124786333340955
71,-0.705780294037074,0.0,2.3473684210526318,5.85,2.0,11.7,123.2,1498.5,0.3377340095392414,0.0,0.0,0.0,0.0,0.0,0.07485380116959064,0.047567627646113324,0.03565016056322423,0.02838429265799603,0.25514841249244835,0.4389718854515049,0.19998318876671262,0.09542891200637517,0.04815600247244242,0.4565548183989448,0.11624402936261916,0.0551868362196283,0.04072412137407405,0.032920766358390204,0.3076310099728432,1.2,1.6,2.4,4.0,0.21732201127364886,0.04999999999999998,0.00654277383233841,0.0015689024184356627,0.00044259464283981495,0.17128474107100572,0.18491353712471995,0.05000000000000003,0.020542924919446887,0.011275253603613585,0.4787787469514016,20,SB,0,1.621101302941762,0.6281666010205801,0.5510177671372096
72,-0.08196721311475395,0.07894736842105263,3.889473684210526,2.727272727272727,2.2,6.0,20.8,90.0,0.4874400222957725,0.03666666666666667,0.011333333333333332,0.0037185185185185177,0.0012355555555555553,0.14118174150460758,0.16052631578947368,0.05559830375158167,0.02556927097676478,0.013899343681614764,0.6253101771243308,0.2717622267021388,0.07761625637207484,0.023162469610843638,0.007184436507541285,0.49601643234093873,0.18166818514299662,0.06408412423299117,0.030450820560381925,0.017235845881528176,0.6633803120088515,1.55,2.65,4.85,9.25,0.2988548895792612,0.04999999999999999,0.0028693340638089974,0.00019312305753006121,1.5370934855601002e-05,0.0862140747587937,0.1626384229018803,0.05,0.019851343203506584,0.009067737165869847,0.6495376803763449,20,RWS,0,1.1305031301710968,-0.8073065037613459,0.32366990747445556
73,-0.21747865394274188,0.11320754716981132,3.289473684210526,3.2083333333333335,2.4,7.7,33.0,175.7,0.5602059991327962,0.08142857142857143,0.05800907029478458,0.05229504373177842,0.05070139746299124,0.25514841249244835,0.12719298245614036,0.03271177456311344,0.010550742258676683,0.003988114983711431,0.4819533295350033,0.31453087286520065,0.1023189226888686,0.03438264100051136,0.011910711945708497,0.43881668341155816,0.158198108610357,0.046553190483877474,0.018021303666365732,0.00814979308557511,0.6046774379777631,1.8,3.4,6.6,13.0,0.21732201127364886,0.04999999999999999,0.0030773261738183087,0.00023530344556874403,2.1663701628546474e-05,0.0862140747587937,0.1650993785480126,0.049999999999999996,0.019612707740433652,0.00882777490271391,0.6366723661994839,20,IRWS,0,0.6205573767851593,-0.9227169568745541,0.8920112510142206
